Total files are count: 553

 file_number: 1, name: 94.JPG, class: Sadi_pridoniya_sok_vishnya, score: 78.10496687889099% 
 file_number: 293, name: photo_2020-05-11_17-06-12.jpg, class: Mistal_ris_indika, score: 24.272729456424713% 

 file_number: 294, name: 56.JPG, class: Adlin, score: 25.176021456718445% 

 file_number: 295, name: 357.JPG, class: Risotto_porcino, score: 59.04586911201477% 

 file_number: 296, name: 238.JPG, class: Sadi_pridoniya_sok_vishnya, score: 66.59049987792969% 

 file_number: 297, name: 4.JPG, class: Barhatnie_ruchki, score: 63.3223295211792% 

 file_number: 298, name: 205.JPG, class: Heinz_fruits_salad, score: 61.71554923057556% 

 file_number: 299, name: photo_2020-05-11_17-12-28.jpg, class: Richman_ceylon, score: 36.11072599887848% 

 file_number: 300, name: 71.JPG, class: Adlin, score: 38.84705901145935% 

 file_number: 301, name: photo_2020-05-11_17-02-30.jpg, class: MKB_Pogidaev, score: 63.06536793708801% 

 file_number: 302, name: photo_2020-05-11_17-10-07.jpg, class: Voda_antipodes, score: 94.77897882461548% 

 file_number: 303, name: photo_2020-05-11_17-09-27.jpg, class: Tequila, score: 94.00895237922668% 

 file_number: 304, name: 191.JPG, class: Vologodskaya_malina, score: 39.18090760707855% 

 file_number: 305, name: 266.JPG, class: Dom_v_kotorom, score: 93.58664751052856% 

 file_number: 306, name: 342.JPG, class: Sadi_pridoniya_sok_vishnya, score: 88.90954256057739% 

 file_number: 307, name: 25.JPG, class: Dom_v_kotorom, score: 93.94869804382324% 

 file_number: 308, name: 15.JPG, class: Risotto_tartufo, score: 29.055336117744446% 

 file_number: 309, name: 148.JPG, class: Heinz_kasha_tykwa, score: 95.63105702400208% 

 file_number: 310, name: 22.JPG, class: Heinz_apple_pear, score: 76.26683712005615% 

 file_number: 311, name: 47.JPG, class: Koska_delight, score: 74.2566704750061% 

 file_number: 312, name: 221.JPG, class: Sugar_melon, score: 45.019882917404175% 

 file_number: 313, name: 216.JPG, class: Heinz_kasha_before_sleep, score: 90.79548716545105% 

 file_number: 314, name: photo_2020-05-11_17-03-08.jpg, class: Carmex, score: 15.585587918758392% 

 file_number: 315, name: 350.JPG, class: Fruto_nyanya_apple_banana, score: 25.745898485183716% 

 file_number: 316, name: photo_2020-05-11_17-00-41.jpg, class: MiT_Losev, score: 93.235844373703% 

 file_number: 317, name: 185.JPG, class: Barbaris, score: 33.95586907863617% 

 file_number: 318, name: 91.JPG, class: Plombir_choco, score: 81.77345395088196% 

 file_number: 319, name: 193.JPG, class: Muesli_ogo, score: 15.381446480751038% 

 file_number: 320, name: photo_2020-05-11_17-06-25.jpg, class: Vologodskaya_malina, score: 26.482000946998596% 

 file_number: 321, name: 206.JPG, class: Sanitaizer_zero, score: 97.92023301124573% 

 file_number: 322, name: 235.JPG, class: Sadi_pridoniya_pure_apple, score: 69.93385553359985% 

 file_number: 323, name: photo_2020-05-11_17-03-01.jpg, class: Alfa_bank_Nikolaeva, score: 50.48022270202637% 

 file_number: 324, name: 90.JPG, class: Adlin, score: 31.94621503353119% 

 file_number: 325, name: photo_2020-05-11_16-59-35.jpg, class: MiT_Losev, score: 0.8589431643486023% 

 file_number: 326, name: 356.JPG, class: Adlin, score: 38.86338472366333% 

 file_number: 327, name: 273.JPG, class: Risotto_porcino, score: 30.393466353416443% 

 file_number: 328, name: 225.JPG, class: Fruto_nyanya_apple_banana, score: 79.58394885063171% 

 file_number: 329, name: 39.JPG, class: Barhatnie_ruchki, score: 66.96794629096985% 

 file_number: 330, name: 358.JPG, class: Baryer, score: 69.96021866798401% 

 file_number: 331, name: 113.JPG, class: Heinz_kasha_before_sleep, score: 95.261549949646% 

 file_number: 332, name: 27.JPG, class: Voda_antipodes, score: 57.71612524986267% 

 file_number: 333, name: photo_2020-05-11_16-58-47.jpg, class: MiT_Losev, score: 1.0568855330348015% 

 file_number: 334, name: 258.JPG, class: Tide, score: 49.07442331314087% 

 file_number: 335, name: photo_2020-05-11_17-07-01.jpg, class: Mistal_ris_indika, score: 29.788002371788025% 

 file_number: 336, name: photo_2020-05-11_17-09-05.jpg, class: Tequila, score: 91.23165011405945% 

 file_number: 337, name: photo_2020-05-11_16-58-57.jpg, class: MiT_Losev, score: 2.1109532564878464% 

 file_number: 338, name: 98.JPG, class: Vernel, score: 65.8054530620575% 

 file_number: 339, name: photo_2020-05-11_17-06-50.jpg, class: Chocopie, score: 10.737328231334686% 

 file_number: 340, name: 57.JPG, class: Barhatnie_ruchki, score: 34.598156809806824% 

 file_number: 341, name: photo_2020-05-11_17-05-19.jpg, class: Batjeman_barton, score: 83.59400033950806% 

 file_number: 342, name: photo_2020-05-11_17-12-31.jpg, class: Risotto_tartufo, score: 56.002652645111084% 

 file_number: 343, name: 283.JPG, class: Heinz_fruits_pure, score: 71.54603600502014% 

 file_number: 344, name: 11.JPG, class: Sadi_pridoniya_pure_apple, score: 93.12079548835754% 

 file_number: 345, name: 341.JPG, class: Barbaris, score: 62.41728663444519% 

 file_number: 346, name: photo_2020-05-11_17-07-23.jpg, class: Mistral_grechka_farm, score: 97.57779836654663% 

 file_number: 347, name: 274.JPG, class: Sadi_pridoniya_sok_abricos, score: 43.91062259674072% 

 file_number: 348, name: photo_2020-05-11_17-03-20.jpg, class: Carmex, score: 0.4750849213451147% 

 file_number: 349, name: photo_2020-05-11_17-09-09.jpg, class: Tequila, score: 72.09385633468628% 

 file_number: 350, name: 190.JPG, class: Leps, score: 82.66516327857971% 

 file_number: 351, name: photo_2020-05-11_17-08-57.jpg, class: Risotto_tartufo, score: 96.20357155799866% 

 file_number: 352, name: photo_2020-05-11_17-06-21.jpg, class: Vologodskaya_malina, score: 23.443245887756348% 

 file_number: 353, name: 330.JPG, class: Leps, score: 52.48013138771057% 

 file_number: 354, name: 228.JPG, class: Leps, score: 59.43199396133423% 

 file_number: 355, name: 259.JPG, class: Heinz_kasha_tykwa, score: 68.33918690681458% 

 file_number: 356, name: 19.JPG, class: Barbaris, score: 56.845349073410034% 

 file_number: 357, name: photo_2020-05-11_16-57-42.jpg, class: MKB_Pogidaev, score: 10.247733443975449% 

 file_number: 358, name: photo_2020-05-11_17-12-37.jpg, class: Risotto_porcino, score: 60.12975573539734% 

 file_number: 359, name: 280.JPG, class: Dom_v_kotorom, score: 37.81205117702484% 

 file_number: 360, name: 65.JPG, class: Muesli_ogo, score: 24.856369197368622% 

 file_number: 361, name: photo_2020-05-11_17-01-34.jpg, class: MiT_Matnishyan, score: 91.59305095672607% 

 file_number: 362, name: 303.JPG, class: Fruto_nyanya_apple_banana, score: 69.58107948303223% 

 file_number: 363, name: photo_2020-05-11_17-01-37.jpg, class: MKB_Pogidaev, score: 29.055088758468628% 

 file_number: 364, name: 160.JPG, class: Tide, score: 90.35210013389587% 

 file_number: 365, name: 129.JPG, class: Heinz_kasha_tykwa, score: 79.5056164264679% 

 file_number: 366, name: 13.JPG, class: Baryer, score: 83.55290293693542% 

 file_number: 367, name: 8.JPG, class: Koska_delight, score: 88.24044466018677% 

 file_number: 368, name: photo_2020-05-11_17-10-00.jpg, class: Voda_antipodes, score: 98.70103597640991% 

 file_number: 369, name: 179.JPG, class: Adlin, score: 40.94241261482239% 

 file_number: 370, name: 165.JPG, class: Sadaka_tea, score: 96.65004014968872% 

 file_number: 371, name: 237.JPG, class: Nestle_ovsyanaya_kasha, score: 35.72109639644623% 

 file_number: 372, name: 92.JPG, class: Dolce_Albero_cake, score: 0.6774535868316889% 

 file_number: 373, name: photo_2020-05-11_17-02-02.jpg, class: MiT_Losev, score: 67.28869080543518% 

 file_number: 374, name: 170.JPG, class: Sadi_pridoniya_sok_abricos, score: 26.50660276412964% 

 file_number: 375, name: photo_2020-05-11_17-06-38.jpg, class: Mistal_grecha, score: 63.596510887145996% 

 file_number: 376, name: 248.JPG, class: Barhatnie_ruchki, score: 45.933207869529724% 

 file_number: 377, name: 100.JPG, class: Sadi_pridoniya_pure_apple, score: 30.446845293045044% 

 file_number: 378, name: photo_2020-05-11_17-04-00.jpg, class: Leps, score: 91.67144298553467% 

 file_number: 379, name: photo_2020-05-11_17-09-15.jpg, class: Tequila, score: 90.29594659805298% 

 file_number: 380, name: 324.JPG, class: Barbaris, score: 31.820085644721985% 

 file_number: 381, name: 195.JPG, class: Voda_Heney_kid_1L, score: 96.38772010803223% 

 file_number: 382, name: 120.JPG, class: Dolce_Albero_cake, score: 46.183452010154724% 

 file_number: 383, name: photo_2020-05-11_17-02-34.jpg, class: MKB_Pogidaev, score: 46.977391839027405% 

 file_number: 384, name: photo_2020-05-11_17-05-48.jpg, class: Oil_amarant, score: 72.28643894195557% 

 file_number: 385, name: 136.JPG, class: Korovka_iz_korenovki_sguchonka, score: 46.59670293331146% 

 file_number: 386, name: 130.JPG, class: Plombir_fistashka, score: 62.55660057067871% 

 file_number: 387, name: 157.JPG, class: Heinz_fruits_pure, score: 77.43691802024841% 

 file_number: 388, name: photo_2020-05-11_17-05-55.jpg, class: Mistral_grechka_farm, score: 15.764467418193817% 

 file_number: 389, name: photo_2020-05-11_17-09-40.jpg, class: Leps, score: 91.88743829727173% 

 file_number: 390, name: 48.JPG, class: Tide, score: 96.70977592468262% 

 file_number: 391, name: photo_2020-05-11_17-04-36.jpg, class: Leps, score: 95.05199790000916% 

 file_number: 392, name: 314.JPG, class: Heinz_fruits_salad, score: 14.195956289768219% 

 file_number: 393, name: photo_2020-05-11_17-09-24.jpg, class: Tequila, score: 92.88421273231506% 

 file_number: 394, name: photo_2020-05-11_17-02-13.jpg, class: MKB_Pogidaev, score: 30.619406700134277% 

 file_number: 395, name: photo_2020-05-11_17-07-35.jpg, class: Mistal_ris_indika, score: 60.01980900764465% 

 file_number: 396, name: photo_2020-05-11_17-00-31.jpg, class: MiT_Losev, score: 60.6095552444458% 

 file_number: 397, name: 284.JPG, class: Heinz_fruits_salad, score: 79.77098226547241% 

 file_number: 398, name: 249.JPG, class: Oil_gretsky_orex, score: 19.484923779964447% 

 file_number: 399, name: 262.JPG, class: Risotto_tartufo, score: 9.481189399957657% 

 file_number: 400, name: 53.JPG, class: Oil_of_black_Tmin, score: 80.88687658309937% 

 file_number: 401, name: photo_2020-05-11_17-04-24.jpg, class: Leps, score: 96.31319046020508% 

 file_number: 402, name: photo_2020-05-11_17-10-03.jpg, class: Voda_antipodes, score: 96.85208797454834% 

 file_number: 403, name: 211.JPG, class: Adlin, score: 91.18617177009583% 

 file_number: 404, name: photo_2020-05-11_16-59-18.jpg, class: MiT_Losev, score: 56.869882345199585% 

 file_number: 405, name: photo_2020-05-11_17-07-08.jpg, class: Vologodskaya_malina, score: 49.64427649974823% 

 file_number: 406, name: 254.JPG, class: Heinz_fruits_salad, score: 52.08659768104553% 

 file_number: 407, name: photo_2020-05-11_17-08-29.jpg, class: Dolce_Albero_cake, score: 36.88153028488159% 

 file_number: 408, name: photo_2020-05-11_17-02-47.jpg, class: Alfa_bank_Nikolaeva, score: 50.48022270202637% 

 file_number: 409, name: 199.JPG, class: Heinz_ketchup, score: 45.01918852329254% 

 file_number: 410, name: 151.JPG, class: Dolce_Albero_cake, score: 34.891557693481445% 

 file_number: 411, name: 58.JPG, class: Greenfield, score: 56.787121295928955% 

 file_number: 412, name: 281.JPG, class: Vernel, score: 37.229493260383606% 

 file_number: 413, name: photo_2020-05-11_17-09-57.jpg, class: Voda_antipodes, score: 96.70493006706238% 

 file_number: 414, name: 180.JPG, class: Sanitaizer_zero, score: 27.509552240371704% 

 file_number: 415, name: photo_2020-05-11_17-02-20.jpg, class: MiT_Losev, score: 22.783197462558746% 

 file_number: 416, name: 28.JPG, class: Leps, score: 94.22199726104736% 

 file_number: 417, name: photo_2020-05-11_17-04-47.jpg, class: Bessmertnik, score: 35.26347279548645% 

 file_number: 418, name: photo_2020-05-11_17-12-40.jpg, class: Risotto_porcino, score: 73.03696274757385% 

 file_number: 419, name: photo_2020-05-11_17-00-51.jpg, class: MiT_Losev, score: 95.6708014011383% 

 file_number: 420, name: 326.JPG, class: Greenfield, score: 39.640772342681885% 

 file_number: 421, name: 54.JPG, class: Plombir_choco, score: 42.08255112171173% 

 file_number: 422, name: 292.JPG, class: Heinz_kasha_tykwa, score: 65.94842672348022% 

 file_number: 423, name: photo_2020-05-11_17-03-12.jpg, class: Carmex, score: 17.374536395072937% 

 file_number: 424, name: photo_2020-05-11_17-04-51.jpg, class: Geksoral_rastvor, score: 31.393355131149292% 

 file_number: 425, name: 294.JPG, class: Sanitaizer_zero, score: 71.10036015510559% 

 file_number: 426, name: 176.JPG, class: Sensiro_Suru_cream, score: 97.06512689590454% 

 file_number: 427, name: photo_2020-05-11_17-07-26.jpg, class: Mistral_grechka_farm, score: 96.97775840759277% 

 file_number: 428, name: 97.JPG, class: Dolce_Albero_cake, score: 42.253994941711426% 

 file_number: 429, name: 189.JPG, class: Adlin, score: 92.1138048171997% 

 file_number: 430, name: 236.JPG, class: Risotto_porcino, score: 50.89236497879028% 

 file_number: 431, name: 308.JPG, class: Plombir_fistashka, score: 91.95294380187988% 

 file_number: 432, name: 173.JPG, class: Vernel, score: 76.63061618804932% 

 file_number: 433, name: 16.JPG, class: Sadi_pridoniya_spure_vishnya, score: 80.37512302398682% 

 file_number: 434, name: 139.JPG, class: Golden_virgina_orig, score: 18.47079247236252% 

 file_number: 435, name: photo_2020-05-11_17-01-55.jpg, class: MiT_Losev, score: 73.82596731185913% 

 file_number: 436, name: 188.JPG, class: Baryer, score: 79.35680150985718% 

 file_number: 437, name: photo_2020-05-11_17-01-27.jpg, class: MiT_Losev, score: 92.39134192466736% 

 file_number: 438, name: 111.JPG, class: Sadi_pridoniya_sok_vishnya, score: 56.53623938560486% 

 file_number: 439, name: 73.JPG, class: Plombir_fistashka, score: 94.64596509933472% 

 file_number: 440, name: 215.JPG, class: Mens_peris, score: 89.79794383049011% 

 file_number: 441, name: 141.JPG, class: Korovka_iz_korenovki_sguchonka, score: 32.777297496795654% 

 file_number: 442, name: photo_2020-05-11_17-03-31.jpg, class: Carmex, score: 98.34522604942322% 

 file_number: 443, name: photo_2020-05-11_17-05-44.jpg, class: Leps, score: 58.82900357246399% 

 file_number: 444, name: 169.JPG, class: Fruto_nyanya_apple_banana, score: 73.40538501739502% 

 file_number: 445, name: 226.JPG, class: Plombir_fistashka, score: 94.31177377700806% 

 file_number: 446, name: photo_2020-05-11_17-03-24.jpg, class: Carmex, score: 28.9871484041214% 

 file_number: 447, name: photo_2020-05-11_17-00-12.jpg, class: Taustin_S, score: 4.787994921207428% 

 file_number: 448, name: 240.JPG, class: Voda_Agusha_5L, score: 87.41444945335388% 

 file_number: 449, name: photo_2020-05-11_17-00-20.jpg, class: MKB_Filippenkov, score: 43.12845170497894% 

 file_number: 450, name: photo_2020-05-11_17-05-31.jpg, class: Oil_amarant, score: 43.0118054151535% 

 file_number: 451, name: 109.JPG, class: Sanitaizer_zero, score: 59.579575061798096% 

 file_number: 452, name: 36.JPG, class: Dolce_Albero_cake, score: 58.522218465805054% 

 file_number: 453, name: photo_2020-05-11_17-09-21.jpg, class: Tequila, score: 93.24406385421753% 

 file_number: 454, name: 83.JPG, class: Dom_v_kotorom, score: 80.84639310836792% 

 file_number: 455, name: 261.JPG, class: Heinz_kasha_tykwa, score: 85.29095649719238% 

 file_number: 456, name: 332.JPG, class: Nestle_ovsyanaya_kasha, score: 49.017930030822754% 

 file_number: 457, name: 1.JPG, class: Dolce_Albero_cake, score: 40.922972559928894% 

 file_number: 458, name: 364.JPG, class: Sadaka_tea, score: 96.57936096191406% 

 file_number: 459, name: 355.JPG, class: Sadi_pridoniya_pure_apple, score: 62.11307644844055% 

 file_number: 460, name: 82.JPG, class: Baryer, score: 78.42831015586853% 

 file_number: 461, name: 289.JPG, class: Derbent, score: 19.786182045936584% 

 file_number: 462, name: 116.JPG, class: Plombir_choco, score: 56.04477524757385% 

 file_number: 463, name: photo_2020-05-11_17-08-11.jpg, class: Mistal_ris_indika, score: 91.02321863174438% 

 file_number: 464, name: 115.JPG, class: Nestle_ovsyanaya_kasha, score: 59.97169613838196% 

 file_number: 465, name: 85.JPG, class: Sadaka_tea, score: 94.72730755805969% 

 file_number: 466, name: photo_2020-05-11_16-59-14.jpg, class: MiT_Losev, score: 56.795501708984375% 

 file_number: 467, name: photo_2020-05-11_17-06-40.jpg, class: Mistal_grecha, score: 45.58207988739014% 

 file_number: 468, name: 328.JPG, class: Heinz_fruits_pure, score: 87.84597516059875% 

 file_number: 469, name: 247.JPG, class: Muesli_ogo, score: 77.91744470596313% 

 file_number: 470, name: 42.JPG, class: Adlin, score: 61.173707246780396% 

 file_number: 471, name: photo_2020-05-11_17-02-16.jpg, class: MKB_Pogidaev, score: 19.690822064876556% 

 file_number: 472, name: photo_2020-05-11_17-12-21.jpg, class: Mens_peris, score: 23.6939936876297% 

 file_number: 473, name: 218.JPG, class: Sadi_pridoniya_sok_grusha, score: 40.69325923919678% 

 file_number: 474, name: 298.JPG, class: Vernel, score: 64.0704333782196% 

 file_number: 475, name: 155.JPG, class: Sadi_pridoniya_pure_apple, score: 79.02272343635559% 

 file_number: 476, name: 105.JPG, class: Voda_Agusha_5L, score: 22.816073894500732% 

 file_number: 477, name: 134.JPG, class: Barhatnie_ruchki, score: 48.25231432914734% 

 file_number: 478, name: 315.JPG, class: Sadaka_tea, score: 91.16469621658325% 

 file_number: 479, name: 256.JPG, class: Sangria, score: 29.374903440475464% 

 file_number: 480, name: 41.JPG, class: Adlin, score: 91.3330078125% 

 file_number: 481, name: photo_2020-05-11_17-05-51.jpg, class: Oil_amarant, score: 67.23745465278625% 

 file_number: 482, name: photo_2020-05-11_17-05-15.jpg, class: Bessmertnik, score: 93.34803223609924% 

 file_number: 483, name: 30.JPG, class: Heinz_kasha_tykwa, score: 92.44694709777832% 

 file_number: 484, name: photo_2020-05-11_17-05-08.jpg, class: Bessmertnik, score: 91.98817610740662% 

 file_number: 485, name: 152.JPG, class: Vitamin_AE_forte, score: 23.518233001232147% 

 file_number: 486, name: 265.JPG, class: Heinz_fruits_pure, score: 29.45055067539215% 

 file_number: 487, name: 40.JPG, class: Sensiro_Suru_cream, score: 92.81634092330933% 

 file_number: 488, name: 44.JPG, class: Sadi_pridoniya_sok_vishnya, score: 90.5363380908966% 

 file_number: 489, name: photo_2020-05-11_17-02-41.jpg, class: Alfa_bank_Nikolaeva, score: 50.48022270202637% 

 file_number: 490, name: photo_2020-05-11_17-04-44.jpg, class: Kalendula, score: 23.658592998981476% 

 file_number: 491, name: 108.JPG, class: Sadi_pridoniya_spure_vishnya, score: 75.44312477111816% 

 file_number: 492, name: 135.JPG, class: Sanitaizer_zero, score: 92.80294179916382% 

 file_number: 493, name: 263.JPG, class: Cornline_bar, score: 20.988403260707855% 

 file_number: 494, name: 272.JPG, class: Heinz_kasha_tykwa, score: 93.16927790641785% 

 file_number: 495, name: 3.JPG, class: Tide, score: 97.16978073120117% 

 file_number: 496, name: photo_2020-05-11_17-03-04.jpg, class: MiT_Losev, score: 59.51159596443176% 

 file_number: 497, name: 35.JPG, class: Givenchy_mascara, score: 51.512330770492554% 

 file_number: 498, name: photo_2020-05-11_17-08-26.jpg, class: Mistal_ris_indika, score: 91.55877828598022% 

 file_number: 499, name: 138.JPG, class: Heinz_kasha_tykwa, score: 96.74087166786194% 

 file_number: 500, name: 333.JPG, class: Heinz_kasha_tykwa, score: 86.39698624610901% 

 file_number: 501, name: 81.JPG, class: Risotto_tartufo, score: 38.94810974597931% 

 file_number: 502, name: photo_2020-05-11_17-06-44.jpg, class: Vologodskaya_malina, score: 36.722010374069214% 

 file_number: 503, name: 182.JPG, class: Sadi_pridoniya_sok_vishnya, score: 34.49188768863678% 

 file_number: 504, name: 204.JPG, class: Barhatnie_ruchki, score: 71.8113362789154% 

 file_number: 505, name: 277.JPG, class: Barbaris, score: 90.90592861175537% 

 file_number: 506, name: 7.JPG, class: Koska_halva, score: 96.79277539253235% 

 file_number: 507, name: 99.JPG, class: Tide, score: 98.26158285140991% 

 file_number: 508, name: 37.JPG, class: Vernel, score: 68.24212670326233% 

 file_number: 509, name: 214.JPG, class: Koska_delight, score: 28.799596428871155% 

 file_number: 510, name: photo_2020-05-11_16-59-00.jpg, class: MiT_Losev, score: 2.309814654290676% 

 file_number: 511, name: photo_2020-05-11_17-04-16.jpg, class: Leps, score: 96.4109718799591% 

 file_number: 512, name: photo_2020-05-11_16-59-42.jpg, class: Alfa_bank_Sereda, score: 63.068997859954834% 

 file_number: 513, name: 362.JPG, class: Baryer, score: 37.04376220703125% 

 file_number: 514, name: photo_2020-05-11_17-06-15.jpg, class: Mistal_grecha, score: 33.99766385555267% 

 file_number: 515, name: 187.JPG, class: Heinz_fruits_pure, score: 60.01094579696655% 

 file_number: 516, name: 32.JPG, class: Nestle_ovsyanaya_kasha, score: 38.2533997297287% 

 file_number: 517, name: 177.JPG, class: Muesli_ogo, score: 33.37882161140442% 

 file_number: 518, name: 287.JPG, class: Sadi_pridoniya_spure_vishnya, score: 62.83005475997925% 

 file_number: 519, name: 70.JPG, class: Dom_v_kotorom, score: 29.385662078857422% 

 file_number: 520, name: photo_2020-05-11_17-02-23.jpg, class: MKB_Pogidaev, score: 58.9145302772522% 

 file_number: 521, name: 174.JPG, class: Heinz_kasha_tykwa, score: 47.752684354782104% 

 file_number: 522, name: 86.JPG, class: Heinz_fruits_salad, score: 39.85820412635803% 

 file_number: 523, name: photo_2020-05-11_17-06-02.jpg, class: Oil_amarant, score: 65.43939113616943% 

 file_number: 524, name: photo_2020-05-11_17-08-35.jpg, class: Dolce_Albero_cake, score: 40.03754258155823% 

 file_number: 525, name: 253.JPG, class: Risotto_tartufo, score: 37.36925721168518% 

 file_number: 526, name: 181.JPG, class: Sadi_pridoniya_spure_vishnya, score: 80.09206056594849% 

 file_number: 527, name: photo_2020-05-11_17-06-55.jpg, class: Chocopie, score: 10.737328231334686% 

 file_number: 528, name: photo_2020-05-11_17-08-47.jpg, class: Risotto_tartufo, score: 95.51383852958679% 

 file_number: 529, name: 209.JPG, class: Plombir_choco, score: 45.54368257522583% 

 file_number: 530, name: 104.JPG, class: Mens_peris, score: 80.58210611343384% 

 file_number: 531, name: 150.JPG, class: Koska_delight, score: 65.02229571342468% 

 file_number: 532, name: 197.JPG, class: Koska_halva, score: 85.32712459564209% 

 file_number: 533, name: 270.JPG, class: Sangria, score: 53.030067682266235% 

 file_number: 534, name: 351.JPG, class: Mens_peris, score: 26.763659715652466% 

 file_number: 535, name: 106.JPG, class: Sadaka_tea, score: 71.60252332687378% 

 file_number: 536, name: 88.JPG, class: Voda_antipodes, score: 51.14278793334961% 

 file_number: 537, name: 353.JPG, class: Koska_delight, score: 85.37334203720093% 

 file_number: 538, name: photo_2020-05-11_17-08-18.jpg, class: Mistal_ris_indika, score: 78.82386445999146% 

 file_number: 539, name: 246.JPG, class: Sadi_pridoniya_sok_grusha, score: 51.183176040649414% 

 file_number: 540, name: photo_2020-05-11_17-01-09.jpg, class: MiT_Losev, score: 7.297438383102417% 

 file_number: 541, name: photo_2020-05-11_16-59-32.jpg, class: MiT_Losev, score: 7.142995297908783% 

 file_number: 542, name: 167.JPG, class: Baryer, score: 51.23128890991211% 

 file_number: 543, name: 290.JPG, class: Sadi_pridoniya_pure_apple, score: 67.4567699432373% 

 file_number: 544, name: photo_2020-05-11_17-09-01.jpg, class: Tequila, score: 72.74055480957031% 

 file_number: 545, name: 338.JPG, class: Sadi_pridoniya_sok_grusha, score: 63.89518976211548% 

 file_number: 546, name: 175.JPG, class: Koska_halva, score: 84.34553742408752% 

 file_number: 547, name: 62.JPG, class: Risotto_porcino, score: 50.77568292617798% 

 file_number: 548, name: photo_2020-05-11_17-06-09.jpg, class: Oil_amarant, score: 73.14711809158325% 

 file_number: 549, name: photo_2020-05-11_17-05-12.jpg, class: Bessmertnik, score: 83.06785225868225% 

 file_number: 550, name: photo_2020-05-11_17-09-54.jpg, class: Leps, score: 95.37960886955261% 

 file_number: 551, name: 72.JPG, class: Richman_ceylon, score: 18.262268602848053% 

 file_number: 552, name: 172.JPG, class: Plombir_choco, score: 75.90857744216919% 

 file_number: 553, name: 309.JPG, class: Barbaris, score: 86.90866827964783% 
Time spend in seconds: 1718.747386932373
